Row ID,Order Date,Customer Name,Segment,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount
7422,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2
7423,3/13/2016,Stewart Carmichael,Corporate,Pennsylvania,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7
7424,4/10/2017,Bruce Stewart,Consumer,Pennsylvania,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2
7425,4/10/2017,Bruce Stewart,Consumer,Pennsylvania,Furniture,Furnishings,Linden 10" Round Wall Clock, Black,36.672,3,0.2
7426,6/25/2016,Logan Currie,Consumer,Texas,Furniture,Chairs,Global Value Mid-Back Manager's Chair, Gray,85.246,2,0.3
7427,6/25/2016,Logan Currie,Consumer,Texas,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6
7428,3/17/2014,Mark Haberlin,Corporate,Mississippi,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red,11.43,3,0
7429,3/17/2014,Mark Haberlin,Corporate,Mississippi,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black,30.44,2,0
7430,3/17/2014,Mark Haberlin,Corporate,Mississippi,Office Supplies,Paper,Xerox 1957,12.96,2,0
7431,3/17/2014,Mark Haberlin,Corporate,Mississippi,Office Supplies,Paper,EcoTones Memo Sheets,16,4,0
7432,3/17/2014,Mark Haberlin,Corporate,Mississippi,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0
7433,8/9/2014,Roger Demir,Consumer,Arizona,Office Supplies,Fasteners,Super Bands, 12/Pack,4.464,3,0.2
7434,8/9/2014,Roger Demir,Consumer,Arizona,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7
7435,7/26/2015,Bart Pistole,Corporate,California,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red,9.144,3,0.2
7436,7/26/2015,Bart Pistole,Corporate,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2
7437,7/26/2015,Bart Pistole,Corporate,California,Office Supplies,Art,Newell 334,99.2,5,0
7438,2/15/2014,Barry Französisch,Corporate,Washington,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2
7439,3/24/2015,Cathy Prescott,Corporate,Washington,Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry,46.9,5,0
7440,9/2/2017,Janet Lee,Consumer,California,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2
7441,9/2/2017,Janet Lee,Consumer,California,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2
7442,11/16/2015,John Grady,Corporate,California,Office Supplies,Labels,Avery 51,18.9,3,0
7443,12/9/2014,Victoria Pisteka,Corporate,Texas,Office Supplies,Paper,Xerox 195,10.688,2,0.2
7444,12/9/2014,Victoria Pisteka,Corporate,Texas,Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16,237.096,3,0.2
7445,2/3/2017,Ross DeVincentis,Home Office,Illinois,Office Supplies,Paper,Xerox 2,5.184,1,0.2
7446,2/3/2017,Ross DeVincentis,Home Office,Illinois,Office Supplies,Paper,Xerox 1893,65.584,2,0.2
7447,2/3/2017,Ross DeVincentis,Home Office,Illinois,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6
7448,2/3/2017,Ross DeVincentis,Home Office,Illinois,Office Supplies,Paper,Xerox 189,419.4,5,0.2
7449,11/11/2017,Michelle Huthwaite,Consumer,Tennessee,Furniture,Furnishings,Executive Impressions 14" Contract Wall Clock,88.92,5,0.2
7450,9/17/2017,Sanjit Jacobs,Home Office,Texas,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2
7451,9/17/2017,Sanjit Jacobs,Home Office,Texas,Furniture,Chairs,Global Wood Trimmed Manager's Task Chair, Khaki,318.43,5,0.3
7452,9/17/2017,Sanjit Jacobs,Home Office,Texas,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8
7453,9/17/2017,Sanjit Jacobs,Home Office,Texas,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2
7454,6/25/2017,Fred McMath,Consumer,Illinois,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2
7455,7/30/2016,Katherine Hughes,Consumer,Illinois,Office Supplies,Labels,Avery 498,9.248,4,0.2
7456,7/30/2016,Katherine Hughes,Consumer,Illinois,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2
7457,4/16/2015,Lauren Leatherbury,Consumer,Virginia,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0
7458,4/16/2015,Lauren Leatherbury,Consumer,Virginia,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0
7459,4/16/2015,Lauren Leatherbury,Consumer,Virginia,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0
7460,4/16/2015,Lauren Leatherbury,Consumer,Virginia,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0
7461,4/11/2015,Andy Reiter,Consumer,California,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2
7462,4/11/2015,Andy Reiter,Consumer,California,Office Supplies,Paper,Easy-staple paper,52.76,2,0
7463,2/27/2015,Nora Paige,Consumer,Washington,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0
7464,9/8/2016,Liz Preis,Consumer,California,Office Supplies,Art,Eberhard Faber 3 1/2" Golf Pencils,14.88,2,0
7465,9/8/2016,Liz Preis,Consumer,California,Office Supplies,Paper,Xerox 1900,34.24,8,0
7466,9/8/2016,Liz Preis,Consumer,California,Office Supplies,Storage,Mini 13-1/2 Capacity Data Binder Rack, Pearl,261.74,2,0
7467,5/19/2016,Anna Häberlin,Corporate,California,Office Supplies,Appliances,Staple holder,87.84,8,0
7468,11/11/2017,Thomas Brumley,Home Office,California,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0
7469,9/15/2014,Alex Avila,Consumer,New York,Office Supplies,Paper,Easy-staple paper,14.94,3,0
7470,9/15/2014,Alex Avila,Consumer,New York,Furniture,Furnishings,Master Caster Door Stop, Large Neon Orange,14.56,2,0
7471,9/15/2015,Ann Chong,Corporate,Pennsylvania,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7
7472,9/15/2015,Ann Chong,Corporate,Pennsylvania,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h,147.184,2,0.2
7473,7/1/2016,Eugene Moren,Home Office,Utah,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0
7474,4/10/2016,Quincy Jones,Corporate,Illinois,Office Supplies,Art,BIC Brite Liner Grip Highlighters, Assorted, 5/Pack,13.568,4,0.2
7475,1/6/2014,Maria Etezadi,Home Office,Kentucky,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0
7476,1/6/2014,Maria Etezadi,Home Office,Kentucky,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0
7477,1/6/2014,Maria Etezadi,Home Office,Kentucky,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0
7478,1/6/2014,Maria Etezadi,Home Office,Kentucky,Technology,Phones,GE 30524EE4,391.98,2,0
7479,1/6/2014,Maria Etezadi,Home Office,Kentucky,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0
7480,1/6/2014,Maria Etezadi,Home Office,Kentucky,Office Supplies,Fasteners,Alliance Super-Size Bands, Assorted Sizes,31.12,4,0
7481,1/6/2014,Maria Etezadi,Home Office,Kentucky,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0
7482,9/1/2016,Laurel Beltran,Home Office,California,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0
7483,9/23/2014,Julie Prescott,Home Office,New York,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2
7484,12/15/2014,Ed Braxton,Corporate,Pennsylvania,Furniture,Chairs,Global Wood Trimmed Manager's Task Chair, Khaki,445.802,7,0.3
7485,12/28/2017,Christopher Schild,Home Office,North Dakota,Office Supplies,Art,Staples in misc. colors,2.48,1,0
7486,12/28/2017,Christopher Schild,Home Office,North Dakota,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5,0
7487,12/19/2015,Peter McVee,Home Office,New Hampshire,Office Supplies,Paper,Xerox 1903,29.9,5,0
7488,12/19/2015,Peter McVee,Home Office,New Hampshire,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0
7489,12/19/2015,Peter McVee,Home Office,New Hampshire,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3
7490,11/5/2017,Anna Andreadi,Consumer,California,Office Supplies,Paper,Xerox 1996,12.96,2,0
7491,9/10/2015,Frank Atkinson,Corporate,California,Furniture,Furnishings,Seth Thomas 13 1/2" Wall Clock,106.68,6,0
7492,11/16/2017,Charlotte Melton,Consumer,New York,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0
7493,9/11/2017,Cindy Chapman,Consumer,Texas,Office Supplies,Paper,Xerox 1953,10.272,3,0.2
7494,9/11/2017,Cindy Chapman,Consumer,Texas,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3
7495,9/11/2017,Cindy Chapman,Consumer,Texas,Office Supplies,Appliances,Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags,1.556,2,0.8
7496,7/14/2017,Toby Carlisle,Consumer,California,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2
7497,7/14/2017,Toby Carlisle,Consumer,California,Furniture,Furnishings,Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting,276.69,3,0
7498,7/14/2017,Toby Carlisle,Consumer,California,Office Supplies,Fasteners,OIC Binder Clips, Mini, 1/4" Capacity, Black,4.96,4,0
7499,7/14/2017,Toby Carlisle,Consumer,California,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain,71.92,4,0
7500,7/14/2017,Toby Carlisle,Consumer,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories, Burgundy,18.84,3,0
7501,7/14/2017,Toby Carlisle,Consumer,California,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0
7502,7/14/2017,Toby Carlisle,Consumer,California,Technology,Phones,GE 30524EE4,470.376,3,0.2
7503,3/30/2017,Tom Boeckenhauer,Consumer,California,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0
7504,3/30/2017,Tom Boeckenhauer,Consumer,California,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2
7505,1/31/2016,Jason Klamczynski,Corporate,New Jersey,Office Supplies,Envelopes,Staple envelope,23.36,2,0
7506,6/8/2017,Ben Wallace,Consumer,Illinois,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black,12.176,4,0.8
7507,11/2/2014,Shahid Hopkins,Consumer,California,Technology,Phones,AT&T CL82213,46.384,2,0.2
7508,11/2/2014,Shahid Hopkins,Consumer,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0
7509,7/14/2017,John Lee,Consumer,Ohio,Office Supplies,Paper,Xerox 1950,9.248,2,0.2
7510,7/14/2017,John Lee,Consumer,Ohio,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4
7511,7/14/2017,John Lee,Consumer,Ohio,Office Supplies,Storage,Tenex File Box, Personal Filing Tote with Lid, Black,62.04,5,0.2
7512,7/14/2017,John Lee,Consumer,Ohio,Furniture,Furnishings,GE 48" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box,396.92,5,0.2
7513,7/14/2017,John Lee,Consumer,Ohio,Office Supplies,Storage,SAFCO Mobile Desk Side File, Wire Frame,239.456,7,0.2
7514,7/14/2017,John Lee,Consumer,Ohio,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2
7515,12/9/2017,John Lee,Consumer,Kentucky,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binder, White, 3",29.36,2,0
7516,12/9/2017,John Lee,Consumer,Kentucky,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,5,0
7517,12/9/2017,John Lee,Consumer,Kentucky,Office Supplies,Binders,Avery Durable Slant Ring Binders, No Labels,15.92,4,0
7518,12/9/2017,John Lee,Consumer,Kentucky,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0
7519,12/9/2017,John Lee,Consumer,Kentucky,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,1,0
7520,12/9/2017,John Lee,Consumer,Kentucky,Office Supplies,Labels,Avery 492,5.76,2,0
7521,12/9/2017,John Lee,Consumer,Kentucky,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0
7522,9/5/2016,Maribeth Dona,Consumer,Ohio,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,0.7
7523,9/5/2016,Maribeth Dona,Consumer,Ohio,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7
7524,9/5/2016,Maribeth Dona,Consumer,Ohio,Furniture,Chairs,Global Push Button Manager's Chair, Indigo,85.246,2,0.3
7525,9/10/2014,Clay Ludtke,Consumer,Oregon,Office Supplies,Envelopes,Peel & Seel Envelopes,21.728,7,0.2
7526,9/10/2014,Clay Ludtke,Consumer,Oregon,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2
7527,9/26/2017,Ruben Ausman,Corporate,California,Office Supplies,Envelopes,Staple envelope,71.88,6,0
7528,9/26/2017,Ruben Ausman,Corporate,California,Furniture,Furnishings,Stackable Trays,9.24,3,0
7529,9/26/2017,Ruben Ausman,Corporate,California,Office Supplies,Paper,Xerox 1895,35.88,6,0
7530,9/26/2017,Ruben Ausman,Corporate,California,Office Supplies,Binders,Wilson Jones Hanging View Binder, White, 1",17.04,3,0.2
7531,9/26/2017,Ruben Ausman,Corporate,California,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2
7532,6/17/2016,Lena Creighton,Consumer,Colorado,Furniture,Furnishings,Rubbermaid ClusterMat Chairmats, Mat Size- 66" x 60", Lip 20" x 11" -90 Degree Angle,266.352,3,0.2
7533,6/17/2016,Lena Creighton,Consumer,Colorado,Furniture,Chairs,Global Manager's Adjustable Task Chair, Storm,483.136,4,0.2
7534,2/25/2017,Scot Wooten,Consumer,North Carolina,Furniture,Chairs,Global High-Back Leather Tilter, Burgundy,196.784,2,0.2
7535,2/25/2017,Scot Wooten,Consumer,North Carolina,Furniture,Bookcases,Bush Westfield Collection Bookcases, Medium Cherry Finish,231.92,5,0.2
7536,3/31/2017,Henry Goldwyn,Corporate,California,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0
7537,12/3/2017,Mark Van Huff,Consumer,Texas,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6
7538,2/19/2016,Greg Tran,Consumer,California,Office Supplies,Paper,Xerox 1880,70.88,2,0
7539,12/2/2017,Bill Stewart,Corporate,Colorado,Office Supplies,Storage,Letter Size Cart,114.288,1,0.2
7540,12/2/2017,Bill Stewart,Corporate,Colorado,Office Supplies,Binders,Aluminum Screw Posts,36.624,8,0.7
7541,12/2/2017,Bill Stewart,Corporate,Colorado,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7
7542,12/2/2017,Bill Stewart,Corporate,Colorado,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2
7543,12/2/2017,Bill Stewart,Corporate,Colorado,Furniture,Furnishings,Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped,508.704,6,0.2
7544,12/2/2017,Bill Stewart,Corporate,Colorado,Technology,Phones,Macally Suction Cup Mount,57.36,6,0.2
7545,12/2/2017,Bill Stewart,Corporate,Colorado,Furniture,Chairs,Hon GuestStacker Chair,906.68,5,0.2
7546,10/10/2014,Craig Molinari,Corporate,Texas,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2
7547,10/10/2014,Craig Molinari,Corporate,Texas,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,7,0.2
7548,10/10/2014,Craig Molinari,Corporate,Texas,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,5,0.8
7549,10/10/2014,Craig Molinari,Corporate,Texas,Office Supplies,Binders,Avery Non-Stick Binders,0.898,1,0.8
7550,9/5/2016,Elizabeth Moffitt,Corporate,Texas,Furniture,Furnishings,Executive Impressions 12" Wall Clock,21.204,3,0.6
7551,11/20/2014,Katharine Harms,Corporate,New York,Office Supplies,Envelopes,Peel & Seel Recycled Catalog Envelopes, Brown,34.74,3,0
7552,11/20/2014,Katharine Harms,Corporate,New York,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,6,0
7553,11/20/2014,Katharine Harms,Corporate,New York,Office Supplies,Binders,3M Organizer Strips,12.96,3,0.2
7554,11/20/2014,Katharine Harms,Corporate,New York,Office Supplies,Paper,Xerox 2000,25.92,4,0
7555,5/10/2014,Art Foster,Consumer,Pennsylvania,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5
7556,5/10/2014,Art Foster,Consumer,Pennsylvania,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2
7557,11/27/2017,Justin Ritter,Corporate,Indiana,Office Supplies,Paper,Xerox 1909,158.28,6,0
7558,11/27/2017,Justin Ritter,Corporate,Indiana,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,3,0
7559,11/1/2014,Daniel Lacy,Consumer,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0
7560,11/1/2014,Daniel Lacy,Consumer,New York,Office Supplies,Paper,Xerox 1934,167.94,3,0
7561,11/1/2014,Daniel Lacy,Consumer,New York,Furniture,Furnishings,Master Big Foot Doorstop, Beige,31.68,6,0
7562,12/30/2016,Brian Dahlen,Consumer,Pennsylvania,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back,170.786,1,0.3
7563,9/3/2016,Rob Beeghly,Consumer,Illinois,Furniture,Bookcases,Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black,198.744,4,0.3
7564,10/5/2017,Ross Baird,Home Office,Colorado,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,2,0.2
7565,1/30/2016,Tim Brockman,Consumer,Washington,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2
7566,1/30/2016,Tim Brockman,Consumer,Washington,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0
7567,4/21/2017,Katherine Nockton,Corporate,Texas,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2
7568,4/21/2017,Katherine Nockton,Corporate,Texas,Office Supplies,Paper,Xerox 230,20.736,4,0.2
7569,12/5/2014,Rob Lucas,Consumer,California,Office Supplies,Art,Prang Colored Pencils,26.46,9,0
7570,12/5/2014,Rob Lucas,Consumer,California,Office Supplies,Paper,Xerox 1933,49.12,4,0
7571,12/5/2014,Rob Lucas,Consumer,California,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0
7572,10/21/2014,Frank Hawley,Corporate,Virginia,Office Supplies,Storage,Eldon Base for stackable storage shelf, platinum,194.7,5,0
7573,10/21/2014,Frank Hawley,Corporate,Virginia,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,4,0
7574,10/21/2014,Frank Hawley,Corporate,Virginia,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,1,0
7575,12/8/2015,Yana Sorensen,Corporate,California,Office Supplies,Storage,Stur-D-Stor Shelving, Vertical 5-Shelf: 72"H x 36"W x 18 1/2"D,221.96,2,0
7576,12/8/2015,Yana Sorensen,Corporate,California,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,0
7577,11/2/2014,Steven Ward,Corporate,Washington,Technology,Accessories,Maxell 74 Minute CD-R Spindle, 50/Pack,41.94,2,0
7578,11/2/2014,Steven Ward,Corporate,Washington,Technology,Phones,Samsung Rugby III,52.792,1,0.2
7579,12/18/2016,Parhena Norris,Home Office,Nebraska,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0
7580,11/23/2015,Annie Thurman,Consumer,New Jersey,Office Supplies,Appliances,Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black,2625.12,8,0
7581,11/23/2015,Annie Thurman,Consumer,New Jersey,Office Supplies,Art,Newell 315,17.94,3,0
7582,8/13/2015,Ed Jacobs,Consumer,Pennsylvania,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3,0.2
7583,4/16/2015,Denise Monton,Corporate,New York,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2,0.1
7584,3/21/2014,Kristen Hastings,Corporate,Virginia,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,0
7585,3/21/2014,Kristen Hastings,Corporate,Virginia,Office Supplies,Labels,Avery 492,14.4,5,0
7586,3/21/2014,Kristen Hastings,Corporate,Virginia,Office Supplies,Paper,Xerox 1919,122.97,3,0
7587,3/21/2014,Kristen Hastings,Corporate,Virginia,Office Supplies,Art,American Pencil,9.32,4,0
7588,3/21/2014,Kristen Hastings,Corporate,Virginia,Office Supplies,Binders,Wilson Jones Ledger-Size, Piano-Hinge Binder, 2", Blue,122.94,3,0
7589,11/16/2017,Mick Brown,Consumer,California,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0
7590,9/25/2015,Dana Kaydos,Consumer,Illinois,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2
7591,9/5/2016,Dean Braden,Consumer,Pennsylvania,Furniture,Furnishings,6" Cubicle Wall Clock, Black,58.248,9,0.2
7592,9/5/2016,Dean Braden,Consumer,Pennsylvania,Furniture,Chairs,Global Task Chair, Black,71.246,2,0.3
7593,9/5/2016,Dean Braden,Consumer,Pennsylvania,Office Supplies,Art,Newell 329,7.872,3,0.2
7594,9/5/2016,Dean Braden,Consumer,Pennsylvania,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3
